Pop_ID,Population,Code,seed_zone_ID,seed_zone,treatment,use,block,ID,tag,plant_date,flower_date,death_date,days_until_flower,days_until_mortality ,length_cm_20220323,length_cm_20220608,survival_20220518,survival_20220608,survival_20220608_ex_replacements,notes_20220608,replaced_YorN,Replacement,Notes,length_cm_20220719,survival_20220719,Notes 20220719,flower_Y_N_20220823,phenology_20220823,flower_Y_N_20220909,phenology_20220909,survival_20220909,length_cm_20220915,flower_Y_N_20220915,phenology_20220915,survival_20220915,notes_20220915,flowering_Y_N_20221108,phenology_20221108,survival_20221108,TissueCollected
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_16,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,6,639,,4/20/22,,,,,11.9,15.5,1,1,1,,,,,26.8,1,,0,2,0,2,1,47.1,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_36,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,6,654,,4/20/22,,,,,11.7,14.9,1,1,1,,,,,26.5,1,,0,2,0,2,1,46.4,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_27,5/4,20 - 25 Deg. F. / 12 - 30 ,dry,field,7,709,85,4/20/22,9/15/22,,148,,15.2,16.9,1,1,1,,,,,23.9,1,,0,2,0,2,1,43.1,1,3,,,1,3,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_17,5/4,20 - 25 Deg. F. / 12 - 30 ,dry,field,7,723,88,4/20/22,,,,,18.9,21.2,1,1,1,,,,,33.2,1,,0,2,0,2,1,53.4,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_37,5/4,20 - 25 Deg. F. / 12 - 30 ,dry,field,7,751,,4/20/22,,,,,17.5,13.8,1,1,1,,,,,14.8,1,,0,2,0,2,1,43.2,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_96,5/4,20 - 25 Deg. F. / 12 - 30 ,dry,field,7,770,,4/20/22,,,,,12.9,,0,0,NA,,Y,ERNA-NV030-1347-LYON-17_96,,18.6,1,,0,2,0,2,1,30.9,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_07,5/4,20 - 25 Deg. F. / 12 - 30 ,dry,field,7,778,94,4/20/22,,,,,14.2,16,1,1,1,,,,,25.5,1,,0,2,0,2,1,39.8,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_57,5/4,20 - 25 Deg. F. / 12 - 30 ,dry,field,7,782,,4/20/22,,,,,7.5,12.5,1,1,1,,,,,25.8,1,,0,2,0,2,1,37.2,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_18,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,8,820,,4/20/22,,,,,12.5,15.9,1,1,1,,,,,26.6,1,,0,2,0,2,1,35.1,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_38,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,8,823,,4/20/22,,7/19/22,,90,8.2,9.9,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_58,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,8,827,,4/20/22,,,,,12.4,14.8,1,1,1,,,,,14.1,1,,0,2,0,2,1,32.5,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_08,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,8,839,,4/20/22,,7/19/22,,90,5.4,10.1,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_48,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,8,858,,4/20/22,,7/19/22,,90,8.5,12.4,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_28,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,8,892,,4/20/22,,7/19/22,,90,7.8,14.2,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_39,5/4,20 - 25 Deg. F. / 12 - 30 ,dry,field,9,904,,4/20/22,9/15/22,,148,,13.5,17.8,1,1,1,,,,,24.6,1,,0,2,0,2,1,50.4,1,3,,,1,3,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_09,5/4,20 - 25 Deg. F. / 12 - 30 ,dry,field,9,920,,4/20/22,,,,,12,13.2,1,1,1,,,,,20.3,1,,0,2,0,2,1,41.9,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_59,5/4,20 - 25 Deg. F. / 12 - 30 ,dry,field,9,930,,4/20/22,,,,,14.7,21.7,1,1,1,,,,,29.5,1,,0,2,0,2,1,30.2,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_19,5/4,20 - 25 Deg. F. / 12 - 30 ,dry,field,9,947,,4/20/22,,,,,10.5,11.2,1,1,1,,,,,15.9,1,,0,2,0,2,1,32.7,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_29,5/4,20 - 25 Deg. F. / 12 - 30 ,dry,field,9,972,,4/20/22,,,,,7.6,9.8,1,1,1,,,,,25,1,,0,2,0,2,1,43.1,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_49,5/4,20 - 25 Deg. F. / 12 - 30 ,dry,field,9,981,124,4/20/22,9/15/22,,148,,14.5,19.6,1,1,1,,,,,28.2,1,,0,2,0,2,1,48.4,1,3,,,1,3,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_97,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,10,1050,,4/20/22,,,,,7.8,,0,0,NA,,Y,ERNA-NV030-1347-LYON-17_97,,9.2,1,,0,2,0,2,1,30.4,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_20,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,10,1056,,4/20/22,,6/8/22,,49,5.8,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_50,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,10,1070,,4/20/22,,9/9/22,,142,9.8,13.6,1,1,1,,,,,20.2,1,,0,2,,,0,,,,0,,,,0,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_30,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,10,1087,,4/20/22,,,,,12.2,12.3,1,1,1,,,,,21.8,1,,0,2,0,2,1,43.5,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_60,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,10,1120,,4/20/22,,,,,17.1,19.6,1,1,1,,,,,27.3,1,,0,2,0,2,1,51.3,0,2,,,0,2,1,
NV2,ERNA-NV030-1347-LYON-17,ERNA-NV030-1347-LYON-17_40,5/4,20 - 25 Deg. F. / 12 - 30 ,wet,field,10,1124,138,4/20/22,9/9/22,,142,,13.2,12.5,1,1,1,,,,,21.9,1,,0,2,1,3,1,48.3,1,3,,,1,5,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_72,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,14,,4/20/22,,,,,13.9,,0,0,NA,,Y,ERNA-NV030-1366-WASHOE-17_72,,22.2,1,,0,2,0,2,1,23.8,0,2,,,0,2,1,Y
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_21,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,42,,4/20/22,,,,,11.5,14.8,1,1,1,,,,,24.7,1,,0,2,0,2,1,31.1,0,2,,,0,2,1,Y
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_31,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,43,,4/20/22,,,,,11.5,8.9,1,1,1,,,,,14.6,1,,0,2,0,2,1,24.1,0,2,,,0,2,1,Y
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_66,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,57,,4/20/22,,,,,13.6,,0,0,NA,,Y,ERNA-NV030-1366-WASHOE-17_66,,15.5,1,,0,2,0,2,1,16.5,0,2,,,0,2,1,Y
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_68,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,64,,4/20/22,,,,,6.5,8.4,0,1,,,Y,ERNA-NV030-1366-WASHOE-17_68,,13.6,1,,0,2,0,2,1,27.4,0,2,,,0,2,1,Y
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_11,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,83,,4/20/22,9/9/22,,142,,11.9,12,1,1,1,,,,,25.1,1,,0,2,1,3,1,36.2,1,3,,,1,5,1,Y
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_02,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,2,139,,4/20/22,,,,,8.4,14.1,1,1,1,,,,,27,1,bud,0,2,0,2,1,36.5,0,2,,,0,2,1,Y
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_22,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,2,151,,4/20/22,,,,,11.3,14.2,1,1,1,,,,,21,1,,0,2,0,2,1,25.7,0,2,,,0,2,1,Y
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_78,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,2,155,17,4/20/22,,7/19/22,,90,9.4,9.6,0,1,,,Y,ERNA-NV030-1366-WASHOE-17_78,,,0,,,,,,0,,,,0,,,,0,N
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_12,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,2,175,21,4/20/22,,,,,11.6,15,1,1,1,,,,,25.2,1,,0,2,0,2,1,24.4,0,2,,,0,2,1,Y
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_32,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,2,204,,4/20/22,,,,,9.3,8,1,1,1,,,,,25.8,1,,0,2,0,2,1,29.3,0,2,,,0,2,1,Y
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_52,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,2,215,24,4/20/22,,,,,13.9,12.7,1,1,1,,,,,18.8,1,,0,2,0,2,1,32.1,0,2,,,0,2,1,Y
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_70,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,3,238,,4/20/22,,7/19/22,,90,11.6,,0,0,NA,,Y,ERNA-NV030-1366-WASHOE-17_70,,,0,,,,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_43,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,3,239,,4/20/22,,,,,14,20.8,1,1,1,,,,,34.5,1,,0,2,0,2,1,33.5,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_77,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,3,275,,4/20/22,,7/19/22,,90,4.9,,0,0,NA,,Y,ERNA-NV030-1366-WASHOE-17_77,,,0,,,,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_23,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,3,281,34,4/20/22,,,,,9.7,12.6,1,1,1,,,,,19.3,1,,0,2,0,2,1,31.2,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_33,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,3,305,,4/20/22,,,,,14.6,12.3,1,1,1,,,,,23.7,1,,0,2,0,2,1,35.6,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_53,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,3,316,42,4/20/22,,,,,8,7.7,1,1,1,,,,,21,1,,0,2,0,2,1,37.2,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_34,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,4,359,,4/20/22,,,,,10.6,6.4,0,1,,,N,,,8.4,1,,0,2,0,2,1,16.1,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_76,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,4,397,,4/20/22,,,,,10,,0,0,NA,dead 6/9,Y,ERNA-NV030-1366-WASHOE-17_76,,1.2,1,,0,2,0,2,1,9.4,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_04,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,4,400,,4/20/22,,6/8/22,,49,6.4,,1,0,0,dead 6/9,,,,,0,,,,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_54,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,4,403,,4/20/22,9/9/22,,142,,11.2,7.2,1,1,1,,,,,13.4,1,,0,2,1,3,1,24.6,1,3,,,1,5,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_44,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,4,416,53,4/20/22,,7/19/22,,90,13.9,14.2,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_14,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,4,432,50,4/20/22,,,,,13.9,10.6,1,1,1,,,,,11.7,1,,0,2,0,2,1,32.2,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_15,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,5,455,,4/20/22,,7/19/22,,90,7.8,9.1,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_45,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,5,481,,4/20/22,,,,,11.2,14.2,1,1,1,,,,,19,1,,0,2,0,2,1,29.3,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_25,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,5,491,,4/20/22,,,,,13.1,17.5,1,1,1,,,,,24.1,1,,0,2,0,2,1,38.1,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_35,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,5,492,59,4/20/22,,6/8/22,,49,6.6,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_05,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,5,509,,4/20/22,,,,,14,16.8,1,1,1,,,,,30.1,1,,0,2,0,2,1,33.3,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_55,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,5,529,,4/20/22,,6/8/22,,49,11,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_26,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,6,581,,4/20/22,,,,,11.8,12.7,1,1,1,,,,,19.1,1,,0,2,0,2,1,30.4,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_06,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,6,619,,4/20/22,,,,,12.8,13.2,1,1,1,,,,,20.6,1,,0,2,0,2,1,36.9,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_16,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,6,621,,4/20/22,,11/8/22,,202,9,12.6,1,1,1,,,,,16.7,1,,0,2,0,2,1,9.5,0,2,,dying,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_36,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,6,626,,4/20/22,,,,,13.5,14.9,1,1,1,,,,,18.6,1,,0,2,0,2,1,17.7,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_46,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,6,643,,4/20/22,,,,,12,15.5,1,1,1,,,,,23.5,1,,0,2,0,2,1,35.5,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_56,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,6,673,,4/20/22,9/9/22,,142,,11.8,12.2,1,1,1,,,,,25.6,1,,0,2,1,3,1,45.8,1,3,,,1,3,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_07,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,7,694,,4/20/22,,,,,13.4,12.4,1,1,1,,,,,22.9,1,,0,2,0,2,1,40.6,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_37,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,7,724,,4/20/22,,,,,13.7,19,1,1,1,,,,,22.6,1,,0,2,0,2,1,43.3,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_27,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,7,728,89,4/20/22,,7/19/22,,90,5.4,1.8,1,1,1,regrowth,,,,,0,,,,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_47,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,7,748,94,4/20/22,,,,,13.7,13.7,1,1,1,,,,,18.6,1,,0,2,0,2,1,30.6,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_57,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,7,750,,4/20/22,,7/19/22,,90,11.4,12.7,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_17,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,7,772,,4/20/22,,,,,15.3,13.9,1,1,1,,,,,14.8,1,,0,2,0,2,1,23.6,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_18,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,8,797,,4/20/22,,7/19/22,,90,10,10.2,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_28,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,8,807,,4/20/22,,,,,7,9.2,1,1,1,,,,,19.1,1,,0,2,0,2,1,28.9,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_48,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,8,834,,4/20/22,9/9/22,,142,,13.3,12.3,1,1,1,,,,,12.5,1,,0,2,1,3,1,30.1,1,3,,,1,3,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_38,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,8,845,,4/20/22,11/8/22,,202,,13.7,16.8,1,1,1,,,,,24.5,1,,0,2,0,2,1,32.3,0,2,,,1,3,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_08,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,8,867,,4/20/22,,,,,12.6,18.4,1,1,1,,,,,31.2,1,,0,2,0,2,1,40.1,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_58,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,8,893,,4/20/22,,,,,6,4.1,1,1,1,,,,,15.9,1,,0,2,0,2,1,38.6,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_49,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,9,925,,4/20/22,,7/19/22,,90,12.4,9.1,1,1,1,dying,,,,,0,,,,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_29,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,9,940,,4/20/22,,,,,10.8,11.1,1,1,1,,,,,11.8,1,,0,2,0,2,1,15,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_09,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,9,986,125,4/20/22,,,,,12.9,19.2,1,1,1,,,,,28,1,,0,2,0,2,1,35.9,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_59,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,9,991,126,4/20/22,,6/8/22,,49,12.8,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_19,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,9,997,,4/20/22,,,,,13.5,17.3,1,1,1,,,,,24,1,,0,2,0,2,1,44.8,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_39,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,9,1013,,4/20/22,,,,,12,12.3,1,1,1,,,,,21.8,1,,0,2,0,2,1,32.6,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_63,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,10,1015,127,4/20/22,,9/9/22,,142,11.5,,0,0,NA,,Y,ERNA-NV030-1366-WASHOE-17_63,,8.5,1,dying,0,2,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_62,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,10,1042,,4/20/22,,,,,7.3,,0,0,NA,,Y,ERNA-NV030-1366-WASHOE-17_62,,15.6,1,,0,2,0,2,1,22.9,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_30,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,10,1057,,4/20/22,,7/19/22,,90,13,9.1,0,1,,,N,,,,0,,,,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_50,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,10,1073,,4/20/22,,9/9/22,,142,13.6,14.9,1,1,1,,,,,18.4,1,,0,2,,,0,,,,0,,,,0,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_60,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,10,1078,,4/20/22,,,,,10.3,12.8,1,1,1,,,,,17.2,1,,0,2,0,2,1,21,0,2,,,0,2,1,
NV3,ERNA-NV030-1366-WASHOE-17,ERNA-NV030-1366-WASHOE-17_20,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,10,1114,136,4/20/22,,,,,12.6,12.2,1,1,1,,,,,16.3,1,,0,2,0,2,1,32.6,0,2,,,0,2,1,
NV4,ERNA-NV030-1515-WASHOE-20,ERNA-NV030-1515-WASHOE-20_41,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,21,,4/20/22,9/9/22,,142,,4.7,12.6,1,1,1,,,,,32.9,1,,0,2,1,3,1,38.8,1,3,,,1,5,1,Y
NV4,ERNA-NV030-1515-WASHOE-20,ERNA-NV030-1515-WASHOE-20_97,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,32,,4/20/22,,9/9/22,,142,14.3,,0,0,NA,,Y,ERNA-NV030-1515-WASHOE-20_97,,19.3,1,,0,2,,,0,,,,0,,0,2,1,N
NV4,ERNA-NV030-1515-WASHOE-20,ERNA-NV030-1515-WASHOE-20_51,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,37,,4/20/22,,6/8/22,,49,10,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,N
NV4,ERNA-NV030-1515-WASHOE-20,ERNA-NV030-1515-WASHOE-20_01,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,51,,4/20/22,8/23/22,,125,,9.2,12.9,1,1,1,,,,,30.7,1,,1,3,1,3,1,37.6,1,3,,,1,6,1,Y
NV4,ERNA-NV030-1515-WASHOE-20,ERNA-NV030-1515-WASHOE-20_11,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,53,,4/20/22,9/15/22,,148,,6.5,13.5,1,1,1,,,,,38.9,1,,0,2,0,2,1,58.8,1,3,,,1,3,1,Y
NV4,ERNA-NV030-1515-WASHOE-20,ERNA-NV030-1515-WASHOE-20_21,5/3,20 - 25 Deg. F. / 6 - 12 ,dry,field,1,55,6,4/20/22,9/9/22,,142,,14.8,23.6,1,1,1,,,,,44.6,1,,0,2,1,3,1,54.3,1,3,,,1,5,1,Y
NV4,ERNA-NV030-1515-WASHOE-20,ERNA-NV030-1515-WASHOE-20_42,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,2,122,,4/20/22,,,,,10.9,14.6,1,1,1,,,,,22.1,1,damaged,0,2,0,2,1,31.9,0,2,,,0,2,1,Y
NV4,ERNA-NV030-1515-WASHOE-20,ERNA-NV030-1515-WASHOE-20_52,5/3,20 - 25 Deg. F. / 6 - 12 ,wet,field,2,132,,4/20/22,,,,,8.3,13.8,1,1,1,,,,,31.3,1,,0,2,0,2,1,43.1,0,2,,,0,2,1,Y
